Trial,Subject,Color,Stimulus,Area of Interest,AOI Group,AOI Scope,AOI Order,AOI Size [px],AOI Coverage [%],Start Time [ms],End Time [ms],Entry Time [ms],Sequence,Net Dwell Time [ms],Dwell Time [ms],Glance Duration [ms],Diversion Duration [ms],First Fixation Duration [ms],Glances Count,Revisits,Fixation Count,Appearance Count,Visible Time [ms],Visible Time [%],Net Dwell Time [%],Dwell Time [%],Fixation Time [ms],Fixation Time [%],Time to First Mouse Click [ms]
Trial076,YKX,LightPink,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1128,416.9,6856,739.9,711.9,763.8,763.8,711.9,1,0,1,1,1128.8,100,65.5,63.1,711.9,63.1,-
Trial075,ZY,LightSalmon,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1428,744.3,8327,703.8,684,732,732,684,1,0,1,1,1428.3,100,49.3,47.9,684,47.9,-
Trial076,WJJ,LightSeaGreen,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1643,599.3,7814,827.8,727.9,863.9,935.9,152,2,1,2,1,1643.2,100,50.4,44.3,727.9,44.3,-
Trial076,GTL,LightSkyBlue,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1294,562.4,7603,684,591.9,715.9,783.8,192,2,1,2,1,1294.3,100,52.8,45.7,591.9,45.7,-
Trial076,YMX,LightSlateGray,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,2078,842.4,8663,1255.9,1235.9,1284,1284,1235.9,1,0,1,1,2078.3,100,60.4,59.5,1235.9,59.5,-
Trial075,ZRK,LightSteelBlue,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1114,690,8157,443.6,424.1,475.9,475.9,424.1,1,0,1,1,1114.1,100,39.8,38.1,424.1,38.1,-
Trial075,gyj,LimeGreen,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1732,808.5,8547,943.9,923.9,963.9,963.9,668,1,0,3,1,1732.4,100,54.5,53.3,859.9,49.6,-
Trial075,SDN,Magenta,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1679,799.3,8511,939.9,879.9,963.9,963.9,879.9,1,0,1,1,1679.2,100,56,52.4,879.9,52.4,-
Trial075,FZX,Maroon,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1762,1226,9410,400.1,316.1,356.1,356.1,232,1,0,2,1,1762.1,100,22.7,17.9,292.1,16.6,-
Trial075,HJT,MediumAquamarine,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1477,529.2,7425,956,948,988,988,948,1,0,1,1,1477.2,100,64.7,64.2,948,64.2,-
Trial080,JF,MediumBlue,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,3047,1048.1,9122,1827.7,1739.7,1859.7,1915.7,172,2,1,2,1,3047.8,100,60,57.1,1739.7,57.1,-
Trial077,XTY,MediumOrchid,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1114,694.7,8177,388,420,420,420,420,1,0,1,1,1114.7,100,34.8,37.7,420,37.7,-
Trial076,LJ,MediumPurple,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1164,584.8,7720,599.8,580,619.8,619.8,580,1,0,1,1,1164.8,100,51.5,49.8,580,49.8,-
Trial076,AYQ,MediumSeaGreen,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,2579,1031.6,9103,1423.9,1307.7,1375.8,1375.8,643.8,1,0,2,1,2579.4,100,55.2,50.7,1307.7,50.7,-
Trial076,FS,MediumSlateBlue,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,1929,822,8586,1139.9,1107.9,1167.8,1167.8,1107.9,1,0,1,1,1929.9,100,59.1,57.4,1107.9,57.4,-
Trial077,YJR,MediumSpringGreen,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,2946,1071,9158,1903.9,1875.9,1927.8,1927.8,1875.9,1,0,1,1,2946.8,100,64.6,63.7,1875.9,63.7,-
Trial081,LQH,MediumTurquoise,3g2.jpg,AOI 001,,Local,2,14336,1.8,0,3645,1370,9560,387.9,336,392,436,336,1,0,1,1,3645.7,100,10.6,9.2,336,9.2,-
Trial076,P01,Coral,3g2.jpg,White Space,,Local,3,721896,91.8,0,1595,907.7,8856,699.9,687.9,727.8,727.8,351.8,1,0,3,1,1595.6,100,43.9,43.1,607.7,38.1,-
Trial078,lhj,CornflowerBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,1347,-,-,0,0,0,0,0,0,-,0,1,1347.1,100,0,0,0,0,-
Trial069,xyn,Crimson,3g2.jpg,White Space,,Local,3,721896,91.8,0,1497,-,-,0,0,0,0,0,0,-,0,1,1497.4,100,0,0,0,0,-
Trial070,WCF,Cyan,3g2.jpg,White Space,,Local,3,721896,91.8,0,1345,-,-,0,0,0,0,0,0,-,0,1,1346,100,0,0,0,0,-
Trial069,YYH,DarkBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,1361,-,-,0,0,0,0,0,0,-,0,1,1361.9,100,0,0,0,0,-
Trial069,CBL,DarkCyan,3g2.jpg,White Space,,Local,3,721896,91.8,0,1361,-,-,0,0,0,0,0,0,-,0,1,1361.5,100,0,0,0,0,-
Trial070,MJC,DarkGoldenrod,3g2.jpg,White Space,,Local,3,721896,91.8,0,2277,-,-,120.2,0,0,0,0,0,-,0,1,2277.8,100,5.3,0,0,0,-
Trial069,FZL,DarkGray,3g2.jpg,White Space,,Local,3,721896,91.8,0,1445,-,-,0,0,0,0,0,0,-,0,1,1445.6,100,0,0,0,0,-
Trial069,XC (1),DarkKhaki,3g2.jpg,White Space,,Local,3,721896,91.8,0,1579,-,-,8,0,48,48,0,0,-,0,1,1579.3,100,0.5,0,0,0,-
Trial069,WW,DarkMagenta,3g2.jpg,White Space,,Local,3,721896,91.8,0,2064,-,-,132,0,47.9,47.9,0,0,-,0,1,2064.4,100,6.4,0,0,0,-
Trial074,LJY,DarkOliveGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,2308,1592.5,9676,120,56,104.1,152.1,56,1,0,1,1,2308.5,100,5.2,2.4,56,2.4,-
Trial075,gyx,DarkOrchid,3g2.jpg,White Space,,Local,3,721896,91.8,0,1462,-,-,207.9,0,0,0,0,0,-,0,1,1462.7,100,14.2,0,0,0,-
Trial075,CJY,DarkRed,3g2.jpg,White Space,,Local,3,721896,91.8,0,2063,-,-,0,0,0,0,0,0,-,0,1,2063.3,100,0,0,0,0,-
Trial076,CY,DarkSalmon,3g2.jpg,White Space,,Local,3,721896,91.8,0,2178,-,-,72,0,36,36,0,0,-,0,1,2178.8,100,3.3,0,0,0,-
Trial079,CXM,DarkSeaGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,1413,105.9,4106,299.8,136,239.9,287.9,136,1,0,1,1,1413.8,100,21.2,9.6,136,9.6,-
Trial077,ZA,DarkSlateBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,2078,-,-,32,0,0,0,0,0,-,0,1,2078,100,1.5,0,0,0,-
Trial075,WJ,DarkSlateGray,3g2.jpg,White Space,,Local,3,721896,91.8,0,1445,-,-,79.9,0,0,0,0,0,-,0,1,1445.8,100,5.5,0,0,0,-
Trial076,YDS,DarkTurquoise,3g2.jpg,White Space,,Local,3,721896,91.8,0,1497,-,-,60,0,0,0,0,0,-,0,1,1497.3,100,4,0,0,0,-
Trial077,CYY,DarkViolet,3g2.jpg,White Space,,Local,3,721896,91.8,0,3147,-,-,36,0,0,0,0,0,-,0,1,3147.3,100,1.1,0,0,0,-
Trial076,CLH,DeepPink,3g2.jpg,White Space,,Local,3,721896,91.8,0,1963,-,-,6.3,0,0,0,0,0,-,0,1,1963.5,100,0.3,0,0,0,-
Trial075,LBB,DeepSkyBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,1128,-,-,0,0,0,0,0,0,-,0,1,1128.9,100,0,0,0,0,-
Trial078,fm,DimGray,3g2.jpg,White Space,,Local,3,721896,91.8,0,2713,414,6844,1603.7,1287.9,1331.9,1383.8,180,2,1,3,1,2713.8,100,59.1,47.5,1235.9,45.5,-
Trial075,HXH,DodgerBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,2313,-,-,0,0,0,0,0,0,-,0,1,2313.6,100,0,0,0,0,-
Trial075,MEG,Firebrick,3g2.jpg,White Space,,Local,3,721896,91.8,0,1746,-,-,0,0,0,0,0,0,-,0,1,1746.5,100,0,0,0,0,-
Trial076,WQ,ForestGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,2263,-,-,0,0,0,0,0,0,-,0,1,2263.1,100,0,0,0,0,-
Trial076,cpl,Gainsboro,3g2.jpg,White Space,,Local,3,721896,91.8,0,1943,939.4,8935,340,312,360,416,312,1,0,1,1,1943.3,100,17.5,16.1,312,16.1,-
Trial076,XW,Gold,3g2.jpg,White Space,,Local,3,721896,91.8,0,2180,-,-,0,0,0,0,0,0,-,0,1,2181,100,0,0,0,0,-
Trial077,LMF,Goldenrod,3g2.jpg,White Space,,Local,3,721896,91.8,0,1614,-,-,0,0,0,0,0,0,-,0,1,1614.7,100,0,0,0,0,-
Trial077,GQ,Gray,3g2.jpg,White Space,,Local,3,721896,91.8,0,1929,-,-,0,0,0,0,0,0,-,0,1,1929.2,100,0,0,0,0,-
Trial075,QJ,Green,3g2.jpg,White Space,,Local,3,721896,91.8,0,1113,-,-,0,0,0,0,0,0,-,0,1,1113.5,100,0,0,0,0,-
Trial076,HM,GreenYellow,3g2.jpg,White Space,,Local,3,721896,91.8,0,1392,-,-,0,0,0,0,0,0,-,0,1,1393,100,0,0,0,0,-
Trial075,LYH,HotPink,3g2.jpg,White Space,,Local,3,721896,91.8,0,2362,-,-,0,0,0,0,0,0,-,0,1,2362.2,100,0,0,0,0,-
Trial079,JN,IndianRed,3g2.jpg,White Space,,Local,3,721896,91.8,0,865,-,-,40,0,0,0,0,0,-,0,1,865.1,100,4.6,0,0,0,-
Trial075,SYJ,Indigo,3g2.jpg,White Space,,Local,3,721896,91.8,0,1164,-,-,0,0,0,0,0,0,-,0,1,1164.2,100,0,0,0,0,-
Trial076,CQ,Khaki,3g2.jpg,White Space,,Local,3,721896,91.8,0,1159,-,-,0,0,0,0,0,0,-,0,1,1159.6,100,0,0,0,0,-
Trial075,WYQ,LawnGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,2110,-,-,0,0,0,0,0,0,-,0,1,2110.7,100,0,0,0,0,-
Trial077,NLL,LightBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,1897,-,-,0,0,0,0,0,0,-,0,1,1897.1,100,0,0,0,0,-
Trial075,QXL,LightCoral,3g2.jpg,White Space,,Local,3,721896,91.8,0,1143,-,-,32.2,0,0,0,0,0,-,0,1,1143.1,100,2.8,0,0,0,-
Trial076,SLL,LightGray,3g2.jpg,White Space,,Local,3,721896,91.8,0,1777,-,-,0,0,0,0,0,0,-,0,1,1777.7,100,0,0,0,0,-
Trial080,zjj,LightGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,1730,-,-,0,0,0,0,0,0,-,0,1,1730.6,100,0,0,0,0,-
Trial076,YKX,LightPink,3g2.jpg,White Space,,Local,3,721896,91.8,0,1128,-,-,0,0,0,0,0,0,-,0,1,1128.8,100,0,0,0,0,-
Trial075,ZY,LightSalmon,3g2.jpg,White Space,,Local,3,721896,91.8,0,1428,-,-,0,0,0,0,0,0,-,0,1,1428.3,100,0,0,0,0,-
Trial076,WJJ,LightSeaGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,1643,-,-,0,0,0,0,0,0,-,0,1,1643.2,100,0,0,0,0,-
Trial076,GTL,LightSkyBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,1294,-,-,0,0,0,0,0,0,-,0,1,1294.3,100,0,0,0,0,-
Trial076,YMX,LightSlateGray,3g2.jpg,White Space,,Local,3,721896,91.8,0,2078,-,-,0,0,0,0,0,0,-,0,1,2078.3,100,0,0,0,0,-
Trial075,ZRK,LightSteelBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,1114,-,-,0,0,0,0,0,0,-,0,1,1114.1,100,0,0,0,0,-
Trial075,gyj,LimeGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,1732,148.6,4152,115.8,120.1,156,204,120.1,1,0,1,1,1732.4,100,6.7,6.9,120.1,6.9,-
Trial075,SDN,Magenta,3g2.jpg,White Space,,Local,3,721896,91.8,0,1679,-,-,0,0,0,0,0,0,-,0,1,1679.2,100,0,0,0,0,-
Trial075,FZX,Maroon,3g2.jpg,White Space,,Local,3,721896,91.8,0,1762,-,-,91.9,0,56,56,0,0,-,0,1,1762.1,100,5.2,0,0,0,-
Trial075,HJT,MediumAquamarine,3g2.jpg,White Space,,Local,3,721896,91.8,0,1477,-,-,0,0,0,0,0,0,-,0,1,1477.2,100,0,0,0,0,-
Trial080,JF,MediumBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,3047,-,-,0,0,0,0,0,0,-,0,1,3047.8,100,0,0,0,0,-
Trial077,XTY,MediumOrchid,3g2.jpg,White Space,,Local,3,721896,91.8,0,1114,-,-,60,0,40,40,0,0,-,0,1,1114.7,100,5.4,0,0,0,-
Trial076,LJ,MediumPurple,3g2.jpg,White Space,,Local,3,721896,91.8,0,1164,-,-,0,0,0,0,0,0,-,0,1,1164.8,100,0,0,0,0,-
Trial076,AYQ,MediumSeaGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,2579,-,-,22.6,0,0,0,0,0,-,0,1,2579.4,100,0.9,0,0,0,-
Trial076,FS,MediumSlateBlue,3g2.jpg,White Space,,Local,3,721896,91.8,0,1929,-,-,0,0,0,0,0,0,-,0,1,1929.9,100,0,0,0,0,-
Trial077,YJR,MediumSpringGreen,3g2.jpg,White Space,,Local,3,721896,91.8,0,2946,-,-,0,0,0,0,0,0,-,0,1,2946.8,100,0,0,0,0,-
Trial081,LQH,MediumTurquoise,3g2.jpg,White Space,,Local,3,721896,91.8,0,3645,-,-,0,0,0,0,0,0,-,0,1,3645.7,100,0,0,0,0,-
Trial077,P01,Coral,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1445,-,-,0,0,0,0,0,0,-,0,1,1445.3,100,0,0,0,0,-
Trial079,lhj,CornflowerBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1612,740.8,8306,371.9,343.9,383.9,427.9,343.9,1,0,1,1,1612.8,100,23.1,21.3,343.9,21.3,-
Trial070,xyn,Crimson,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1728,680.6,8117,359.9,331.9,363.8,423.9,331.9,1,0,1,1,1728.5,100,20.8,19.2,331.9,19.2,-
Trial071,WCF,Cyan,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1224,-,-,0,0,0,0,0,0,-,0,1,1224.9,100,0,0,0,0,-
Trial070,YYH,DarkBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1377,-,-,0,0,0,0,0,0,-,0,1,1377.4,100,0,0,0,0,-
Trial070,CBL,DarkCyan,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1678,986.9,9031,220,188,232,276,188,1,0,1,1,1678.8,100,13.1,11.2,188,11.2,-
Trial072,MJC,DarkGoldenrod,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,3931,-,-,0,0,0,0,0,0,-,0,1,3931.4,100,0,0,0,0,-
Trial071,FZL,DarkGray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2995,816.7,8573,1267.7,1019.2,1131.8,1263.7,355.3,3,2,3,1,2995.7,100,42.3,34,1019.2,34,-
Trial071,XC (1),DarkKhaki,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,5113,609.9,7857,548.1,568,615.9,787.9,180,2,1,3,1,5113.3,100,10.7,11.1,512,10,-
Trial071,WW,DarkMagenta,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1464,804.4,8531,687.9,659.9,707.8,707.8,124,1,0,2,1,1464.3,100,47,45.1,607.8,41.5,-
Trial076,LJY,DarkOliveGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2964,1336.2,9525,1576,1259.9,1259.9,1283.8,751.9,1,0,3,1,2964,100,53.2,42.5,915.9,30.9,-
Trial023,gyx,DarkOrchid,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1815,-,-,0,0,0,0,0,0,-,0,1,1815.7,100,0,0,0,0,-
Trial076,gyx,DarkOrchid,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1695,1171.2,9327,543.9,523.9,559.9,559.9,523.9,1,0,1,1,1695.1,100,32.1,30.9,523.9,30.9,-
Trial023,CJY,DarkRed,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1628,-,-,0,0,0,0,0,0,-,0,1,1628.9,100,0,0,0,0,-
Trial076,CJY,DarkRed,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2231,603.7,7832,1519.7,1455.8,1555.7,1599.7,216,2,1,4,1,2231.4,100,68.1,65.2,1359.8,60.9,-
Trial023,CY,DarkSalmon,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1594,-,-,0,0,0,0,0,0,-,0,1,1594.1,100,0,0,0,0,-
Trial077,CY,DarkSalmon,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2394,974.6,9005,1427.9,1419.8,1451.8,1451.8,963.9,1,0,2,1,2394.4,100,59.6,59.3,1383.8,57.8,-
Trial024,CXM,DarkSeaGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1195,-,-,0,0,0,0,0,0,-,0,1,1195.6,100,0,0,0,0,-
Trial080,CXM,DarkSeaGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2063,991.6,9037,919.8,831.9,951.7,1019.8,144,2,1,3,1,2063.4,100,44.6,40.3,767.8,37.2,-
Trial023,ZA,DarkSlateBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2262,-,-,0,0,0,0,0,0,-,0,1,2262.6,100,0,0,0,0,-
Trial078,ZA,DarkSlateBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1897,905.4,8844,1011.9,991.9,1031.9,1031.9,991.9,1,0,1,1,1897.2,100,53.3,52.3,991.9,52.3,-
Trial023,WJ,DarkSlateGray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1163,-,-,0,0,0,0,0,0,-,0,1,1163.7,100,0,0,0,0,-
Trial076,WJ,DarkSlateGray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1430,874.8,8758,600,556,624,624,556,1,0,1,1,1430.8,100,41.9,38.9,556,38.9,-
Trial023,YDS,DarkTurquoise,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,861,-,-,0,0,0,0,0,0,-,0,1,861.1,100,0,0,0,0,-
Trial077,YDS,DarkTurquoise,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1128,716.5,8237,296,272,300,332,272,1,0,1,1,1128.5,100,26.2,24.1,272,24.1,-
Trial023,CYY,DarkViolet,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2812,-,-,0,0,0,0,0,0,-,0,1,2812.5,100,0,0,0,0,-
Trial078,CYY,DarkViolet,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2796,1184.3,9346,1635.8,1611.8,1651.8,1651.8,1611.8,1,0,1,1,2796,100,58.5,57.6,1611.8,57.6,-
Trial023,CLH,DeepPink,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1678,-,-,0,0,0,0,0,0,-,0,1,1679,100,0,0,0,0,-
Trial077,CLH,DeepPink,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2331,544.1,7498,1371.8,1335.8,1399.8,1423.8,236,2,1,3,1,2331.7,100,58.8,57.3,1295.8,55.6,-
Trial023,LBB,DeepSkyBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,947,-,-,0,0,0,0,0,0,-,0,1,947.8,100,0,0,0,0,-
Trial076,LBB,DeepSkyBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1778,882.9,8781,724,680.1,748,788,188.1,2,1,2,1,1778.8,100,40.7,38.2,680.1,38.2,-
Trial023,fm,DimGray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2147,-,-,0,0,0,0,0,0,-,0,1,2147.3,100,0,0,0,0,-
Trial079,fm,DimGray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2463,1399.9,9585,880,1063.9,1111.9,1111.9,1063.9,1,0,1,1,2463.8,100,35.7,43.2,1063.9,43.2,-
Trial023,HXH,DodgerBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2832,-,-,0,0,0,0,0,0,-,0,1,2832.3,100,0,0,0,0,-
Trial076,HXH,DodgerBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2294,803,8523,1340,1335.9,1423.9,1467.9,292,2,1,2,1,2295,100,58.4,58.2,1335.9,58.2,-
Trial023,MEG,Firebrick,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2478,-,-,0,0,0,0,0,0,-,0,1,2478.8,100,0,0,0,0,-
Trial076,MEG,Firebrick,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1779,1239.5,9427,556,540,572,572,540,1,0,1,1,1779.5,100,31.2,30.3,540,30.3,-
Trial024,WQ,ForestGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1145,-,-,0,0,0,0,0,0,-,0,1,1145.7,100,0,0,0,0,-
Trial077,WQ,ForestGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2263,943.4,8943,1343.8,1319.7,1359.7,1359.7,1319.7,1,0,1,1,2263.1,100,59.4,58.3,1319.7,58.3,-
Trial024,cpl,Gainsboro,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1144,-,-,0,0,0,0,0,0,-,0,1,1144.2,100,0,0,0,0,-
Trial077,cpl,Gainsboro,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2395,1072.3,9164,999.9,787.9,959.9,1003.9,96,2,1,5,1,2396,100,41.7,32.9,521.9,21.8,-
Trial023,XW,Gold,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1931,-,-,0,0,0,0,0,0,-,0,1,1931,100,0,0,0,0,-
Trial077,XW,Gold,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2461,897.7,8824,1412,1364,1440,1475.9,192,2,1,2,1,2461.5,100,57.4,55.4,1364,55.4,-
Trial023,LMF,Goldenrod,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1430,-,-,0,0,0,0,0,0,-,0,1,1430.2,100,0,0,0,0,-
Trial078,LMF,Goldenrod,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1596,756.9,8370,615.9,555.9,635.9,679.9,271.9,2,1,2,1,1596.8,100,38.6,34.8,555.9,34.8,-
Trial025,GQ,Gray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2045,-,-,0,0,0,0,0,0,-,0,1,2045.9,100,0,0,0,0,-
Trial078,GQ,Gray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2062,982.5,9017,1119.7,1079.9,1147.7,1147.7,439.9,1,0,2,1,2062.4,100,54.3,52.4,1055.8,51.2,-
Trial023,QJ,Green,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1144,-,-,0,0,0,0,0,0,-,0,1,1144,100,0,0,0,0,-
Trial076,QJ,Green,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1679,840.1,8652,855.8,839.9,879.9,879.9,839.9,1,0,1,1,1680,100,50.9,50,839.9,50,-
Trial023,HM,GreenYellow,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1042,-,-,0,0,0,0,0,0,-,0,1,1042.7,100,0,0,0,0,-
Trial077,HM,GreenYellow,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1364,900.7,8832,487.9,463.9,507.9,507.9,463.9,1,0,1,1,1364.6,100,35.8,34,463.9,34,-
Trial023,LYH,HotPink,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1562,-,-,0,0,0,0,0,0,-,0,1,1562.4,100,0,0,0,0,-
Trial076,LYH,HotPink,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2311,804,8530,1547.9,1507.9,1579.9,1579.9,1507.9,1,0,1,1,2311.9,100,67,65.2,1507.9,65.2,-
Trial023,JN,IndianRed,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1493,-,-,0,0,0,0,0,0,-,0,1,1494,100,0,0,0,0,-
Trial080,JN,IndianRed,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1196,832.3,8629,384,363.9,407.9,407.9,363.9,1,0,1,1,1196.3,100,32.1,30.4,363.9,30.4,-
Trial023,SYJ,Indigo,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1178,-,-,0,0,0,0,0,0,-,0,1,1178.9,100,0,0,0,0,-
Trial076,SYJ,Indigo,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1600,1076.7,9176,540,524,560,560,524,1,0,1,1,1600.7,100,33.7,32.7,524,32.7,-
Trial023,CQ,Khaki,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1194,-,-,0,0,0,0,0,0,-,0,1,1194.4,100,0,0,0,0,-
Trial077,CQ,Khaki,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1696,1184.5,9347,300,248,332.1,332.1,132.1,2,1,2,1,1696.5,100,17.7,14.6,248,14.6,-
Trial023,WYQ,LawnGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2578,-,-,0,0,0,0,0,0,-,0,1,2578.7,100,0,0,0,0,-
Trial076,WYQ,LawnGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2647,1223.7,9407,1443.8,1423.8,1459.8,1459.8,1423.8,1,0,1,1,2647.5,100,54.5,53.8,1423.8,53.8,-
Trial023,NLL,LightBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1814,-,-,0,0,0,0,0,0,-,0,1,1814.3,100,0,0,0,0,-
Trial078,NLL,LightBlue,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2211,892.1,8814,1331.5,1319.8,1359.7,1359.7,1319.8,1,0,1,1,2211.9,100,60.2,59.7,1319.8,59.7,-
Trial023,QXL,LightCoral,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1211,-,-,0,0,0,0,0,0,-,0,1,1211.5,100,0,0,0,0,-
Trial076,QXL,LightCoral,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1127,716.3,8235,212,175.4,232,288,175.4,1,0,1,1,1127.6,100,18.8,15.6,175.4,15.6,-
Trial024,SLL,LightGray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,950,-,-,0,0,0,0,0,0,-,0,1,950.6,100,0,0,0,0,-
Trial077,SLL,LightGray,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1893,909.6,8858,792.3,783.9,863.9,899.9,168,2,1,3,1,1893.6,100,41.8,41.4,731.9,38.7,-
Trial023,zjj,LightGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1679,-,-,0,0,0,0,0,0,-,0,1,1679.1,100,0,0,0,0,-
Trial081,zjj,LightGreen,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1848,700.3,8187,1167.9,1147.9,1183.9,1183.9,1147.9,1,0,1,1,1848.1,100,63.2,62.1,1147.9,62.1,-
Trial023,YKX,LightPink,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,978,-,-,0,0,0,0,0,0,-,0,1,978.8,100,0,0,0,0,-
Trial077,YKX,LightPink,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,1413,837.6,8644,603.9,575.9,631.9,631.9,575.9,1,0,1,1,1413.5,100,42.7,40.7,575.9,40.7,-
Trial023,ZY,LightSalmon,3d5.jpg,AOI 003,,Local,1,14112,1.8,0,2130,-,-,0,0,0,0,0,0,-,0,1,2130.5,100,0,0,0,0,-
